srr	rc	offset	p	fdr
SRR1610252	28	12	3.25837345833527e-27	5.31385676864703e-26
SRR1585555	29	14	3.77542132092308e-27	6.14061173667783e-26
SRR1758379	25	12	4.2259766027344e-27	6.85509751318222e-26
SRR1585524	29	14	4.2561608472408e-27	6.88569851961856e-26
SRR1585516	31	12	5.34309442259017e-27	8.62123166382387e-26
SRR1758411	28	12	6.18378936579999e-27	9.95132029422258e-26
SRR1535544	29	12	6.59279947335201e-27	1.05815301309763e-25
SRR1585512	29	14	7.05292181664401e-27	1.12902430028015e-25
SRR1585549	31	12	7.79394038323051e-27	1.24437111157982e-25
SRR1585541	31	12	8.91675236318883e-27	1.41991111584497e-25
SRR1802157	28	12	9.02293722370152e-27	1.43306859351897e-25
SRR627622	30	12	9.74154934550833e-27	1.5431730382481e-25
SRR1257258	29	12	9.86029298224194e-27	1.55792629119423e-25
SRR2064453	28	12	1.04841335166802e-26	1.65220166274522e-25
SRR1585551	26	14	1.39056255186418e-26	2.18573436769762e-25
SRR2064449	26	12	1.40255219229407e-26	2.19889819219712e-25
SRR1610251	26	12	1.41295220111996e-26	2.20927759532683e-25
SRR1585521	31	12	1.41643640009447e-26	2.20927759532683e-25
SRR1257254	29	12	1.56541231630545e-26	2.43539721741331e-25
SRR1585556	29	14	1.63387520763979e-26	2.53542420614103e-25
SRR1610248	25	12	1.76732807194055e-26	2.7355360462123e-25
SRR1585507	26	14	1.79147340623765e-26	2.76587125130548e-25
SRR1585520	31	12	1.81846213871587e-26	2.80043169362245e-25
SRR1257247	28	12	1.86369400492612e-26	2.86284106867818e-25
SRR1802142	30	12	1.99488207232142e-26	3.05664172441592e-25
SRR1535534	28	12	2.69260667643868e-26	4.11535839516997e-25
SRR2873533	28	12	3.09080362024198e-26	4.71211990524611e-25
SRR3306584	30	12	3.3426496229105e-26	5.08333441404114e-25
SRR1585556	31	12	3.92062835857691e-26	5.94742700878387e-25
SRR4293694	28	12	4.12641981111969e-26	6.24403276394056e-25
SRR627626	29	12	5.21553569913571e-26	7.87248229723139e-25
SRR1257255	29	12	5.86756208950306e-26	8.83474757189285e-25
SRR1802131	29	12	6.05587286171748e-26	9.09577151057468e-25
SRR1257227	29	12	6.20079446970489e-26	9.29050067960956e-25
SRR1585550	29	14	7.85191881662242e-26	1.17354354205195e-24
SRR1585555	31	12	8.20540224993079e-26	1.22053441646992e-24
SRR1585539	31	12	8.20645366326154e-26	1.22053441646992e-24
SRR1758407	30	12	1.47501188028985e-25	2.18841396775687e-24
SRR1528691	29	12	1.51715416395775e-25	2.2454619901107e-24
SRR1758407	27	12	1.56988474732826e-25	2.31786624223248e-24
SRR1585542	28	14	1.77932640932842e-25	2.62073669441762e-24
SRR2873532	28	12	1.99011934394791e-25	2.9241294611679e-24
SRR1758408	30	12	2.15717117323497e-25	3.16194511970803e-24
SRR1976443	28	12	2.24816480068117e-25	3.28740059676528e-24
SRR1535539	29	12	2.26677927840959e-25	3.3066710672819e-24
SRR1585487	29	14	2.72959455764842e-25	3.97227839573573e-24
SRR1585492	29	14	3.02064127434666e-25	4.38533672359207e-24
SRR627623	29	12	3.24493387129479e-25	4.69974589025862e-24
SRR1585516	29	14	3.45112026077784e-25	4.98649989223553e-24
SRR1585504	31	12	3.61835480297875e-25	5.21574698258762e-24
SRR1535542	29	12	5.48532007414585e-25	7.88822742577522e-24
SRR1535534	29	12	6.21235278047313e-25	8.91267499141936e-24
SRR1758396	29	12	6.70730865540698e-25	9.60013142372721e-24
SRR1585531	28	14	6.80658173537867e-25	9.71935133716161e-24
SRR1610253	30	12	6.88885796831147e-25	9.81379930239782e-24
SRR1585519	29	14	7.59130913168587e-25	1.07892367869264e-23
SRR1916542	30	12	8.34625749931838e-25	1.18345651208284e-23
SRR1585528	29	14	9.09865281146523e-25	1.28714197795681e-23
SRR1535543	29	12	9.41419395683089e-25	1.3286900658794e-23
SRR1535532	28	12	1.05847928252909e-24	1.49044663787604e-23
SRR1610249	25	12	1.12056412059488e-24	1.57422437542232e-23
SRR1802151	28	12	1.23702750893938e-24	1.73383371817471e-23
SRR1528690	29	12	1.265325202151e-24	1.76941912751369e-23
SRR5345623	34	13	1.31090020149739e-24	1.82894631323592e-23
SRR1535540	29	12	1.50826657590485e-24	2.09949326801584e-23
SRR2873535	30	12	1.79806127706649e-24	2.49717049050124e-23
SRR1585502	31	12	1.80692671065252e-24	2.5037665560135e-23
SRR1585504	26	14	1.90100636417273e-24	2.62814129846879e-23
SRR1585529	29	14	2.20935195713492e-24	3.04750293769881e-23
SRR1535545	29	12	2.95157812028606e-24	4.0620926935973e-23
SRR1585552	31	12	2.9864373666824e-24	4.1007897294648e-23
SRR1585538	29	14	3.17271426539482e-24	4.3467614586479e-23
SRR1585498	28	14	4.05124795347716e-24	5.53791939348349e-23
SRR1758395	29	12	4.27323002985721e-24	5.8282641864622e-23
SRR1610254	28	12	4.998594682814e-24	6.80233813323435e-23
SRR1585547	28	14	5.70633544333304e-24	7.74813359415065e-23
SRR4045277	29	12	5.87025886084568e-24	7.95295871949316e-23
SRR1535535	29	12	7.03433873244469e-24	9.50886277988023e-23
SRR1585506	29	14	7.4771336474653e-24	1.00850119684105e-22
SRR1585539	26	14	9.16737659224572e-24	1.23374229669537e-22
SRR1802150	28	12	1.1169856294887e-23	1.49991690599995e-22
SRR1257253	29	12	1.13246668035534e-23	1.51735568647611e-22
SRR1585547	31	12	1.31890307138055e-23	1.76327195235338e-22
SRR1585504	28	14	1.35304114363895e-23	1.8049450168324e-22
SRR2064453	27	12	1.81181604589708e-23	2.41165798844462e-22
SRR627622	28	12	1.84125190626225e-23	2.44548806676709e-22
SRR1257249	29	12	1.90712755278963e-23	2.52746337769484e-22
SRR1528693	27	12	2.00331927765366e-23	2.64917199260157e-22
SRR1585534	29	14	2.73609144182466e-23	3.61033497627319e-22
SRR3306587	30	12	3.23846109627173e-23	4.26397377675777e-22
SRR627621	29	12	3.64557324628533e-23	4.78963759333772e-22
SRR1585517	28	14	3.69189044156585e-23	4.84003654225109e-22
SRR1976448	30	12	4.40955575639962e-23	5.76845756261912e-22
SRR1916542	27	12	4.89828070907372e-23	6.39404325178013e-22
SRR1535548	29	12	5.38226581543367e-23	7.01077579342249e-22
SRR1585503	28	14	5.82873768489663e-23	7.57611353359534e-22
SRR1585494	29	14	5.95746075723875e-23	7.7269155194634e-22
SRR3306585	30	12	6.15991138505656e-23	7.97249807559554e-22
SRR1257238	29	12	6.27010178344184e-23	8.08072651455018e-22
SRR1585493	29	14	6.27010178344186e-23	8.08072651455018e-22
SRR1257259	29	12	6.54933719999498e-23	8.42275225952843e-22
SRR1758413	30	12	6.97960840073284e-23	8.95716411427381e-22
SRR1535531	28	12	7.0395439521062e-23	9.01506228645516e-22
SRR1585498	26	14	7.18399587451792e-23	9.18072413964128e-22
SRR4293696	27	12	8.61706867659648e-23	1.09890207043472e-21
SRR1610257	28	12	8.75348908690893e-23	1.1139638936332e-21
SRR1585495	29	14	9.29477066010391e-23	1.18037766023825e-21
SRR1585541	26	14	9.35861983299965e-23	1.18601009258619e-21
SRR1585553	31	12	9.40881903733889e-23	1.18989285247677e-21
SRR1585511	31	12	1.2901175570758e-22	1.62817118250873e-21
SRR1610250	26	12	1.54239904686683e-22	1.94252865467721e-21
SRR1585513	31	12	1.62815426627168e-22	2.04629388465508e-21
SRR1585542	26	14	1.64949552591676e-22	2.06884150188694e-21
SRR2873534	30	12	1.73098891108573e-22	2.16658550331986e-21
SRR1585510	29	14	2.19686796252192e-22	2.74405499302275e-21
SRR1758411	27	12	2.2234939999253e-22	2.77162172162819e-21
SRR1585543	26	14	2.26448289287483e-22	2.8169426252265e-21
SRR1528689	30	12	2.29929856011285e-22	2.85441492676866e-21
SRR1802141	30	12	2.36135516120857e-22	2.92548339014903e-21
SRR1585486	31	12	2.62657876617495e-22	3.2474550070411e-21
SRR1585495	31	12	2.68305955300492e-22	3.31055806509715e-21
SRR1585524	31	12	2.77225851223471e-22	3.41369403439752e-21
SRR1585554	31	12	2.88645189508532e-22	3.54712866218263e-21
SRR1528690	30	12	3.18508368643817e-22	3.90622259367004e-21
SRR1758406	30	12	3.6220902767577e-22	4.43323443732738e-21
SRR1585556	28	14	3.68422440209994e-22	4.5002283208783e-21
SRR1758378	25	12	4.08763524387961e-22	4.98298300371136e-21
SRR1585546	31	12	4.99712465372215e-22	6.07950185371837e-21
SRR1585515	26	14	6.06600179542643e-22	7.36516744941696e-21
SRR1257243	28	12	6.77346997177371e-22	8.2077724777489e-21
SRR1610244	26	12	6.80685690015437e-22	8.23183111801969e-21
SRR1976445	30	12	6.98830930726536e-22	8.43450109446333e-21
SRR1916551	30	12	7.72654277146786e-22	9.30704152056217e-21
SRR1758408	29	12	9.03061224461134e-22	1.08563664592828e-20
SRR2874126	27	12	1.0005701001878e-21	1.20048676912079e-20
SRR1528695	29	12	1.01212826032333e-21	1.21196382038323e-20
SRR1585520	29	14	1.04835978541993e-21	1.25288262764428e-20
SRR3306587	29	12	1.05110753736705e-21	1.25370336270662e-20
SRR4045278	28	12	1.08113717751031e-21	1.28699754418694e-20
SRR1257251	29	12	1.27224129357468e-21	1.51153199000289e-20
SRR1042900	29	12	1.40927693028547e-21	1.67107827815332e-20
SRR3317843	28	12	1.52277995203793e-21	1.80215378370559e-20
SRR1528697	30	12	1.58894365556425e-21	1.87680471005774e-20
SRR1585521	26	14	1.60090374708128e-21	1.88726695610376e-20
SRR1535537	29	12	1.63397552957782e-21	1.92252865501391e-20
SRR1585510	26	14	1.96337528714925e-21	2.30563935747662e-20
SRR1758378	27	12	1.9958318341537e-21	2.33923796669691e-20
SRR1585523	31	12	2.153333992082e-21	2.51898666804516e-20
SRR1758412	28	12	2.40471472067571e-21	2.80765444258548e-20
SRR1758394	28	12	2.46742468547454e-21	2.87535332600414e-20
SRR1535546	29	12	2.66914622524276e-21	3.10447733999077e-20
SRR3317844	30	12	2.72480801947264e-21	3.15715464404597e-20
SRR1585547	26	14	2.72481701154716e-21	3.15715464404597e-20
SRR1585549	26	14	2.84144575942029e-21	3.28602938299498e-20
SRR1585541	28	14	3.03506201588493e-21	3.50327936292751e-20
SRR1976447	27	12	3.22698736060224e-21	3.71775835502716e-20
SRR2873530	27	12	4.38643684151884e-21	5.0439877706917e-20
SRR1802142	26	12	4.67851032894665e-21	5.36969402471368e-20
SRR1585536	26	14	5.18170593640245e-21	5.93602960661697e-20
SRR1610248	27	12	5.60988290110085e-21	6.41445821191663e-20
SRR1758394	29	12	6.25813999423163e-21	7.1422637119908e-20
SRR4293696	31	12	7.13397707736144e-21	8.12658849467971e-20
SRR4293693	26	12	9.21469725289374e-21	1.04771968952061e-19
SRR1528696	30	12	1.09279506408397e-20	1.24020006992962e-19
SRR4293695	28	12	1.32602899195504e-20	1.50209205922952e-19
SRR1976443	27	12	1.32856774123841e-20	1.50217055203592e-19
SRR2873687	32	13	1.61114347901638e-20	1.81829049774706e-19
SRR2146891	28	12	1.76956655029261e-20	1.9933839491537e-19
SRR1204655	28	12	1.88321051587102e-20	2.11748051165313e-19
SRR3306586	30	12	1.901802257097e-20	2.13443969186735e-19
SRR1585545	26	14	2.5263150695423e-20	2.83012422983901e-19
SRR1585551	31	12	2.53732125771846e-20	2.837228899026e-19
SRR1610253	26	12	3.32564694297065e-20	3.71191015671385e-19
SRR1257263	29	12	3.81145437135383e-20	4.24635108808523e-19
SRR1610252	30	12	4.69381752085316e-20	5.21983399988113e-19
SRR1661493	28	12	4.92311316967247e-20	5.46483529399957e-19
SRR1585508	31	12	5.24756031395212e-20	5.81437329504021e-19
SRR1585486	29	14	5.28888764682325e-20	5.84950973738651e-19
SRR1802138	30	12	5.79791611819657e-20	6.40085730435385e-19
SRR1585502	30	12	6.1341309360109e-20	6.75976784125984e-19
SRR1528686	29	12	8.89806674130157e-20	9.78787341543172e-19
SRR1585518	31	12	9.38066091248191e-20	1.03001011427125e-18
SRR2874124	30	12	1.02399268223618e-19	1.12176359184221e-18
SRR1585519	31	12	1.02531737146847e-19	1.12176359184221e-18
SRR1257270	26	12	1.11975902251122e-19	1.22288943158631e-18
SRR4293694	27	12	1.17907629305457e-19	1.28536220262562e-18
SRR1758381	27	12	1.2223715386672e-19	1.33017639887524e-18
SRR1802142	27	12	1.22827788773784e-19	1.33421685555523e-18
SRR1535538	29	12	1.38626254855188e-19	1.50314350852782e-18
SRR627620	29	12	1.39912314566692e-19	1.5143889848918e-18
SRR2874123	30	12	1.46412766867278e-19	1.58193403348784e-18
SRR3306589	27	12	2.06941479641173e-19	2.23195925648449e-18
SRR1528689	29	12	2.2274549042454e-19	2.39816074026987e-18
SRR1758411	30	12	2.5915261777456e-19	2.78029166789378e-18
SRR3306588	29	12	2.59152618066049e-19	2.78029166789378e-18
SRR1976446	30	12	3.20395790306159e-19	3.4312809725922e-18
SRR1585507	28	14	3.35102663909093e-19	3.58247716091215e-18
SRR2146892	29	12	3.4486685920534e-19	3.68039492025628e-18
SRR1585492	28	14	3.54079705284425e-19	3.77209605472007e-18
SRR2096970	30	12	3.6067373088749e-19	3.83562640732273e-18
SRR5345621	34	13	3.72468819207484e-19	3.95414978575764e-18
SRR1585501	29	14	4.05004150722366e-19	4.29205618265532e-18
SRR2873538	28	12	4.43674405617911e-19	4.69368940760653e-18
SRR1758397	29	12	4.81895430391344e-19	5.08918385949748e-18
SRR1758413	25	12	4.89484850511687e-19	5.16037494915528e-18
SRR1535533	29	12	5.41465811532309e-19	5.69850610994989e-18
SRR1610244	27	12	5.77844604666902e-19	6.07086136474744e-18
SRR1585522	26	14	5.85769150441403e-19	6.14350645195699e-18
SRR1585486	26	14	6.08728139781415e-19	6.36571194154334e-18
SRR1758396	28	12	6.09048882126948e-19	6.36571194154334e-18
SRR1585553	26	14	7.28450249083615e-19	7.60062241024979e-18
SRR1173913	28	12	7.52794968354234e-19	7.84118457619659e-18
SRR1585522	29	14	7.67965386097009e-19	7.98552725406514e-18
SRR1535523	27	12	7.88115440225167e-19	8.1810686397435e-18
SRR1585506	26	14	8.32174992256569e-19	8.62371461311194e-18
SRR2096964	30	12	8.47248725554786e-19	8.76498979175129e-18
SRR1535533	28	12	8.61656546268545e-19	8.89890793030825e-18
SRR1585501	26	14	8.99805114555837e-19	9.27714324041213e-18
SRR1528688	30	12	9.20593986758464e-19	9.47542000245641e-18
SRR1528696	28	12	9.78554943447596e-19	1.00549826368104e-17
SRR5099279	25	13	1.06309188253818e-18	1.09052072874869e-17
SRR3356523	28	12	1.07050258452084e-18	1.09627394303708e-17
SRR1585508	28	14	1.21326913356085e-18	1.24038926713456e-17
SRR1610257	30	12	1.47081474651117e-18	1.50116880923279e-17
SRR3356527	29	12	1.55561105384428e-18	1.58505561818002e-17
SRR1610248	30	12	1.62384675636656e-18	1.65181602324043e-17
SRR1585550	31	12	1.68026601534513e-18	1.70635361792061e-17
SRR1758409	27	12	1.73411628998672e-18	1.75810489866487e-17
SRR1610250	25	12	1.91238872694937e-18	1.93561740865774e-17
SRR3306584	27	12	2.06167522387105e-18	2.08325089481853e-17
SRR1585505	31	12	2.10229052314048e-18	2.12076836687621e-17
SRR1585556	30	12	2.12397281970536e-18	2.13909381825625e-17
SRR1585506	31	12	2.15562892370101e-18	2.16738689964847e-17
SRR1585532	28	14	2.39450993626731e-18	2.40359801028284e-17
SRR1585525	26	14	2.59825228647366e-18	2.60381691245787e-17
SRR1585534	31	12	2.66275976297854e-18	2.66407362470369e-17
SRR1585504	30	12	2.84229810973929e-18	2.83903110041775e-17
SRR1802136	29	12	3.25773724747986e-18	3.24865830760983e-17
SRR1585509	28	14	4.15240092060849e-18	4.13405152210498e-17
SRR1535524	27	12	4.29563310015068e-18	4.26966276931644e-17
SRR1257272	27	12	4.34634471421861e-18	4.31302037464793e-17
SRR2874125	27	12	4.44161029765701e-18	4.40037710759732e-17
SRR3306583	29	12	4.81535137619403e-18	4.76289145063224e-17
SRR1535547	29	12	9.30426502217274e-18	9.18796170939558e-17
SRR1585499	29	14	9.40005762404361e-18	9.26751224101415e-17
SRR1585542	30	12	9.87979971011505e-18	9.72472842016664e-17
SRR1257267	25	12	1.05034382037812e-17	1.03218763479162e-16
SRR1528687	29	12	1.13738881390711e-17	1.11592518628983e-16
SRR1585510	30	12	1.16654943365832e-17	1.14269246456418e-16
SRR4045286	29	12	1.25252679753239e-17	1.22493898864784e-16
SRR1535522	27	12	1.45730515961055e-17	1.42120673940773e-16
SRR1257266	25	12	1.45788756434395e-17	1.42120673940773e-16
SRR1585509	26	14	1.96613031046468e-17	1.91359530856907e-16
SRR4293696	28	12	2.16804646065798e-17	2.10674546648283e-16
SRR1257235	27	12	2.45468672569721e-17	2.38147677072027e-16
SRR1758409	28	12	2.61292700999976e-17	2.53096098755231e-16
SRR1585548	28	14	2.98460686398299e-17	2.88638530264046e-16
SRR1585491	31	12	3.37958640364983e-17	3.26317842752411e-16
SRR1585535	28	14	3.67362165038398e-17	3.54146442143989e-16
SRR1257247	26	12	3.94181234388722e-17	3.79399438099145e-16
SRR1257261	25	12	3.95596538491875e-17	3.80160149075209e-16
SRR1585552	29	14	4.07966563379153e-17	3.91429117513468e-16
SRR1802146	29	12	4.16813859681418e-17	3.99287985581428e-16
SRR3356527	28	12	4.40465505321917e-17	4.2128170894233e-16
SRR2064450	27	12	4.73878703334614e-17	4.52528124393165e-16
SRR1610246	27	12	4.78240923745558e-17	4.55977984191885e-16
SRR1333394	28	12	5.7624403519307e-17	5.48559071373935e-16
SRR1758380	25	12	6.5029822468219e-17	6.180881407409e-16
SRR1585515	27	14	6.57012805673167e-17	6.23495927755051e-16
SRR1585536	30	12	6.86023047784772e-17	6.50012180634699e-16
SRR1758412	30	12	6.8718396895749e-17	6.50099546371448e-16
SRR1585511	30	12	7.0523872236518e-17	6.66143967103632e-16
SRR1585514	31	12	7.15606148471462e-17	6.74888713356884e-16
SRR1257268	27	12	7.86630669611897e-17	7.40723585642286e-16
SRR1257267	27	12	9.40332277275336e-17	8.84086745388852e-16
SRR1535518	27	12	9.43790616803859e-17	8.8596887685461e-16
SRR1535526	27	12	9.45752111549802e-17	8.86442233367866e-16
SRR1173913	30	12	9.56271154433596e-17	8.94922681910702e-16
SRR1585552	33	12	9.75707804075893e-17	9.11709765313925e-16
SRR1610258	29	12	9.91042621025446e-17	9.24618445352422e-16
SRR1610251	27	12	1.00057985666434e-16	9.32086871070316e-16
SRR1257250	29	12	1.00481616081132e-16	9.34601942846366e-16
SRR1610253	28	12	1.01712908409541e-16	9.44610109702655e-16
SRR1528692	27	12	1.13335918293364e-16	1.05094876673557e-15
SRR1802138	25	12	1.21540383890771e-16	1.12531226058989e-15
SRR1528688	29	12	1.31922255184446e-16	1.2195791463328e-15
SRR5345624	34	13	1.34072818228784e-16	1.23757959527419e-15
SRR1585514	28	14	1.39819116335161e-16	1.28671661953759e-15
SRR4293695	31	12	1.39819116474494e-16	1.28671661953759e-15
SRR1257267	26	12	1.44023654824095e-16	1.32242734531516e-15
SRR4293694	31	12	1.44134362969579e-16	1.32242734531516e-15
SRR2873539	28	12	1.62602870751297e-16	1.48744680752343e-15
SRR1257232	27	12	1.62609259740766e-16	1.48744680752343e-15
SRR1585526	31	12	1.64749938712327e-16	1.50476558136199e-15
SRR1585528	31	12	1.65719673989479e-16	1.51135348857271e-15
SRR1802149	28	12	1.70030005700039e-16	1.54834210280439e-15
SRR1610252	26	12	1.96136592761197e-16	1.78340641818589e-15
SRR5345622	34	13	2.01104585998681e-16	1.82584954720892e-15
SRR1585516	26	14	2.05719706048841e-16	1.86496717122966e-15
SRR1916543	30	12	2.22020336657265e-16	2.00974658911628e-15
SRR1585530	31	12	2.53570264570997e-16	2.29192855777916e-15
SRR1661493	30	12	2.97404327395006e-16	2.68414024264662e-15
SRR1802137	30	12	3.2703574496717e-16	2.94719768390414e-15
SRR1528632	29	12	3.28773973553093e-16	2.95847940994595e-15
SRR1802156	28	12	4.39314277640298e-16	3.94733936615352e-15
SRR1585505	28	14	4.44104238773023e-16	3.98449274993554e-15
SRR1585516	30	12	4.64040187814205e-16	4.15722601247984e-15
SRR1257233	27	12	4.77218007890783e-16	4.26899579705828e-15
SRR1585503	31	12	6.02353969948887e-16	5.38049808986649e-15
SRR1802155	28	12	7.91845688957791e-16	7.06275267731707e-15
SRR1257272	25	12	8.60989237568959e-16	7.66822479082281e-15
SRR1758393	27	12	9.01099259288997e-16	8.0137233834137e-15
SRR1585487	31	12	9.26037309338727e-16	8.22348168278464e-15
SRR1585488	26	14	9.35619431022591e-16	8.29646209753705e-15
SRR2146894	29	12	9.99391176377726e-16	8.84904880044499e-15
SRR1257268	26	12	1.02558621734339e-15	9.0677920931684e-15
SRR1585555	30	12	1.06801454950176e-15	9.42921989059389e-15
SRR1535530	27	12	1.10029595563114e-15	9.70014535957134e-15
SRR1257228	27	12	1.11581421342906e-15	9.82271759810274e-15
SRR1585486	30	12	1.18923957512227e-15	1.04539658027005e-14
SRR1585546	26	14	1.19966687775265e-15	1.05304092602732e-14
SRR1610250	30	12	1.32096918745697e-15	1.15784662353037e-14
SRR1758412	27	12	1.39057985890082e-15	1.21710752254585e-14
SRR5345623	31	13	1.41671608422251e-15	1.23820171556401e-14
SRR1758380	30	12	1.4223033288619e-15	1.24130145616455e-14
SRR1257269	26	12	1.54123550649901e-15	1.34317128739734e-14
SRR1257244	27	12	1.89815814125443e-15	1.65185922364102e-14
SRR1758378	30	12	2.21936801060508e-15	1.92863080121581e-14
SRR4045277	28	12	2.26290457926841e-15	1.96365885245218e-14
SRR1585554	30	12	2.31352047211721e-15	2.0047215145141e-14
SRR2146889	29	12	2.33304793119184e-15	2.01876679451493e-14
SRR1257240	26	12	2.58509308025915e-15	2.23368198966142e-14
SRR1585506	28	14	2.67650694906549e-15	2.3093889037114e-14
SRR1585532	31	12	2.70231069676429e-15	2.32835070374181e-14
SRR1528687	30	12	2.93795851431098e-15	2.5278078702339e-14
SRR1585530	28	14	2.98801559116045e-15	2.56724559901539e-14
SRR1585491	26	14	3.05681598649828e-15	2.62265326457956e-14
SRR1585511	26	14	3.31544129041027e-15	2.84053934782615e-14
SRR1535518	26	12	3.59483204777681e-15	3.07557852976461e-14
SRR1257248	27	12	3.89064270913198e-15	3.32398589882722e-14
SRR1257231	27	12	3.98881669039731e-15	3.40308161678637e-14
SRR1585510	32	12	4.21670534123015e-15	3.59246758973431e-14
SRR1585502	26	14	4.3218250017852e-15	3.67687573228803e-14
SRR1528697	28	12	4.49077224837981e-15	3.81527480263888e-14
SRR1758406	27	12	4.5334182316493e-15	3.84613432400595e-14
SRR1610249	30	12	4.57238957757259e-15	3.87379467971784e-14
SRR2873531	28	12	5.05996979613405e-15	4.28091742279324e-14
SRR1585532	26	14	5.20058292421439e-15	4.39377026777724e-14
SRR1585522	31	12	5.29628515932173e-15	4.46841922665105e-14
SRR1257228	26	12	5.37797366778765e-15	4.53105454586597e-14
SRR2873530	29	12	5.60045572898232e-15	4.70546577365446e-14
SRR2873531	29	12	5.6004557292879e-15	4.70546577365446e-14
SRR1257263	25	12	5.72767786406284e-15	4.80571923408197e-14
SRR1585546	30	12	6.41770724601513e-15	5.37726076825207e-14
SRR1610256	30	12	7.01809065167977e-15	5.87222083000936e-14
SRR1585495	30	12	7.20752720212199e-15	6.02244340254232e-14
SRR1758380	27	12	7.80816601929702e-15	6.5153736482008e-14
SRR1585496	32	12	8.92356099216216e-15	7.43589335826335e-14
SRR1585507	30	12	9.06662402063716e-15	7.5447707137532e-14
SRR2146890	29	12	1.02608325132426e-14	8.52686395875062e-14
SRR1535517	27	12	1.14097247444796e-14	9.46867061673521e-14
SRR5345623	32	13	1.18086409472334e-14	9.786370964853e-14
SRR1585507	31	12	1.21005849428474e-14	1.00146745860328e-13
SRR1916550	30	12	1.29322259950854e-14	1.06884145011011e-13
SRR1758393	25	12	1.38083421641101e-14	1.139703465187e-13
SRR1585496	28	14	1.41620430623891e-14	1.16731311583351e-13
SRR1661491	28	12	1.49343364529021e-14	1.22930404117732e-13
SRR1585554	28	14	1.51725681755118e-14	1.24572973475267e-13
SRR1585531	26	14	1.51748435550177e-14	1.24572973475267e-13
SRR1585552	26	14	1.53116837230256e-14	1.25526916559521e-13
SRR1758390	25	12	1.59616774736389e-14	1.30679520958473e-13
SRR1535531	29	12	1.60449175137836e-14	1.31184453274658e-13
SRR1257226	27	12	1.62451956759663e-14	1.32643658116648e-13
SRR1585518	26	14	1.66280265734394e-14	1.35587514271088e-13
SRR1257229	26	12	1.66527848027384e-14	1.35607617075044e-13
SRR1257235	26	12	1.74847443277971e-14	1.42192111959879e-13
SRR1585521	28	14	1.75175015910626e-14	1.42268307314331e-13
SRR1585517	31	12	1.77195618803629e-14	1.4353446217242e-13
SRR2096971	30	12	1.77205952805339e-14	1.4353446217242e-13
SRR4045290	29	12	1.80930678237693e-14	1.46356557941474e-13
SRR1585491	28	14	1.83293589822192e-14	1.48071036771367e-13
SRR1585539	30	12	2.01609205614108e-14	1.62651034184433e-13
SRR1257262	25	12	2.23644577430156e-14	1.80189399272535e-13
SRR1610259	29	12	2.62351435148404e-14	2.11095738096262e-13
SRR1257269	27	12	2.79938397927396e-14	2.24949177621182e-13
SRR1257246	26	12	2.8439942563551e-14	2.28232415058154e-13
SRR1528633	27	12	2.84879755652745e-14	2.28316673733287e-13
SRR1585552	30	12	2.93790504929983e-14	2.35148373880143e-13
SRR5099277	25	13	3.0164315983051e-14	2.4111633919172e-13
SRR2064450	28	12	3.28161589714248e-14	2.61969416040915e-13
SRR1528632	30	12	3.76056812669892e-14	2.99810431385446e-13
SRR2874125	29	12	3.77631579421169e-14	3.00671845238085e-13
SRR1585553	30	12	3.94767637034719e-14	3.13904775958457e-13
SRR1802141	25	12	4.15048809174871e-14	3.29600771045789e-13
